Sno,temp,hum,soil,ir,ultrasonic,cdate
2239,22.7,50,-1,0,52,2022-11-13 02:54:18.898950
2240,22.7,49,-1,0,52,2022-11-13 02:54:23.952847
2241,22.7,49,-1,0,52,2022-11-13 02:54:28.997486
2242,22.4,49,-1,0,52,2022-11-13 02:54:34.045673
2243,22.6,49,-1,0,53,2022-11-13 02:54:39.786098
2244,22.7,49,-1,0,52,2022-11-13 02:54:44.134300
2245,22.6,49,-1,0,52,2022-11-13 02:54:49.189510
2246,22.7,49,-1,0,52,2022-11-13 02:54:54.234087
2247,22.7,49,-1,0,52,2022-11-13 02:54:59.279785
2248,22.7,49,-1,0,52,2022-11-13 02:55:04.323179
2249,22.7,49,-1,0,52,2022-11-13 02:55:09.366923
2250,22.7,49,-1,0,52,2022-11-13 02:55:14.409215
2251,22.7,49,-1,0,52,2022-11-13 02:55:19.452660
2252,22.6,49,-1,0,52,2022-11-13 02:55:24.498586
2253,22.7,49,-1,0,52,2022-11-13 02:55:29.542114
2254,22.6,49,-1,0,52,2022-11-13 02:55:34.586834
2255,22.6,49,-1,0,51,2022-11-13 02:55:39.643748
2256,22.6,49,-1,0,52,2022-11-13 02:55:44.687848
2257,22.6,49,-1,0,52,2022-11-13 02:55:49.733772
2258,22.7,49,-1,0,52,2022-11-13 02:55:54.774926
2259,22.7,49,-1,0,51,2022-11-13 02:55:59.826460
2260,22.6,49,-1,0,52,2022-11-13 02:56:04.859588
2261,22.6,49,-1,0,52,2022-11-13 02:56:09.901705
2262,22.7,49,-1,0,52,2022-11-13 02:56:17.904077
2263,22.6,49,-1,0,51,2022-11-13 02:56:19.992672
2264,22.7,49,-1,0,51,2022-11-13 02:56:25.034987
2265,22.7,49,-1,0,52,2022-11-13 02:56:30.078804
2266,22.6,49,-1,0,52,2022-11-13 02:56:35.120950
2267,22.6,49,-1,0,51,2022-11-13 02:56:40.180572
2268,22.5,49,-1,0,51,2022-11-13 02:56:45.278136
2269,22.6,49,-1,0,51,2022-11-13 02:56:50.290932
2270,22.6,49,-1,0,51,2022-11-13 02:56:55.332080
2271,22.6,49,-1,0,52,2022-11-13 02:57:04.543557
2272,22.7,50,-1,0,51,2022-11-13 02:57:06.630761
2273,22.6,50,-1,0,52,2022-11-13 02:57:11.686738
2274,22.6,50,-1,0,53,2022-11-13 02:57:16.758003
2275,22.8,50,-1,0,51,2022-11-13 02:57:21.802199
2276,22.6,50,-1,0,51,2022-11-13 02:57:26.855737
2277,22.6,51,-1,0,52,2022-11-13 02:57:31.912800
2278,22.6,51,-1,0,53,2022-11-13 02:57:36.968979
2279,22.7,51,-1,0,34,2022-11-13 02:57:42.028993
2280,22.6,51,-1,0,32,2022-11-13 02:57:47.082518
2281,22.5,51,-1,0,53,2022-11-13 02:57:52.138548
2282,22.7,52,-1,0,51,2022-11-13 02:57:57.193612
2283,22.6,51,-1,0,34,2022-11-13 02:58:02.258489
2284,22.6,51,-1,0,31,2022-11-13 02:58:07.307723
2285,22.6,51,-1,0,51,2022-11-13 02:58:12.362152
2286,22.6,51,-1,0,51,2022-11-13 02:58:17.480354
2287,22.6,51,-1,0,52,2022-11-13 02:58:22.596343
2288,22.6,51,-1,0,34,2022-11-13 02:58:27.651741
2289,22.6,51,-1,0,33,2022-11-13 02:58:32.738487
2290,22.6,51,-1,0,52,2022-11-13 02:58:37.768658
2291,22.6,51,-1,0,53,2022-11-13 02:58:42.886321
2292,22.7,51,-1,0,51,2022-11-13 02:58:47.936636
2293,22.7,51,-1,0,52,2022-11-13 02:58:52.994591
2294,22.7,51,-1,0,34,2022-11-13 02:58:58.050461
2295,22.6,51,-1,0,52,2022-11-13 02:59:03.105706
2296,22.7,50,-1,0,52,2022-11-13 02:59:08.164502
2297,22.7,50,-1,0,52,2022-11-13 02:59:13.219332
2298,22.6,50,-1,0,51,2022-11-13 02:59:18.276473
2299,22.7,50,-1,0,34,2022-11-13 02:59:23.393692
2300,22.6,50,-1,0,33,2022-11-13 02:59:28.448143
2301,22.7,50,-1,0,51,2022-11-13 02:59:33.507954
2302,22.7,51,-1,0,51,2022-11-13 02:59:38.570896
2303,22,51,-1,0,51,2022-11-13 02:59:43.621741
2304,22.7,51,-1,0,34,2022-11-13 02:59:48.678060
2305,22.8,51,-1,0,51,2022-11-13 02:59:53.794587
2306,22.8,50,-1,0,52,2022-11-13 02:59:58.860471
2307,22.5,50,-1,0,64,2022-11-13 03:00:03.906267
2308,22.9,50,-1,0,51,2022-11-13 03:00:08.969511
2309,22.8,50,-1,0,51,2022-11-13 03:00:14.020986
2310,22.8,50,-1,0,32,2022-11-13 03:00:19.076417
2311,22.7,50,-1,0,53,2022-11-13 03:00:24.193376
2312,22.8,50,-1,0,51,2022-11-13 03:00:29.312739
2313,22.8,50,-1,0,52,2022-11-13 03:00:37.306130
2314,22.7,48,-1,0,33,2022-11-13 03:00:42.308317
2315,22.8,50,-1,0,34,2022-11-13 03:00:50.324846
2316,22.7,50,-1,0,51,2022-11-13 03:00:55.380876
2317,22.8,50,-1,0,51,2022-11-13 03:01:00.487830
2318,22.7,47,-1,0,34,2022-11-13 03:01:05.543198
2319,22.8,50,-1,0,52,2022-11-13 03:01:10.599355
2320,23,50,-1,0,52,2022-11-13 03:01:15.660300
2321,22.8,50,-1,0,51,2022-11-13 03:01:20.729176
2322,22.8,50,-1,0,51,2022-11-13 03:01:25.808695
2323,22.8,50,-1,0,51,2022-11-13 03:01:30.829313
2324,23.1,50,-1,0,51,2022-11-13 03:01:35.887905
2325,22.7,50,-1,0,52,2022-11-13 03:01:41.005089
2326,22.8,49,-1,0,50,2022-11-13 03:01:46.057521
2327,22.8,50,-1,0,51,2022-11-13 03:01:51.114891
2328,22.7,50,-1,0,51,2022-11-13 03:01:56.174669
2329,22.6,50,-1,0,52,2022-11-13 03:02:01.249795
2330,22.8,50,-1,0,33,2022-11-13 03:02:06.423518
2331,22.7,49,-1,0,52,2022-11-13 03:02:11.432638
2332,23,49,-1,0,51,2022-11-13 03:02:16.476161
2333,22.8,50,-1,0,52,2022-11-13 03:02:21.534156
2334,22.9,49,-1,0,52,2022-11-13 03:02:26.568357
2335,23.2,49,-1,0,52,2022-11-13 03:02:31.612648
2336,23.2,49,-1,0,52,2022-11-13 03:02:36.658187
2337,22.9,49,-1,0,51,2022-11-13 03:02:41.753141
2338,23.1,49,-1,0,52,2022-11-13 03:02:46.791165
2339,22.8,49,-1,0,51,2022-11-13 03:02:51.836500
2340,23.2,50,-1,0,52,2022-11-13 03:02:56.879797
2341,23.2,50,-1,0,52,2022-11-13 03:03:01.927064
2342,22.7,50,-1,0,52,2022-11-13 03:03:06.963042
2343,22.8,49,-1,0,32,2022-11-13 03:03:13.493960
2344,22.9,50,-1,0,50,2022-11-13 03:03:17.113482
2345,23.2,50,-1,0,53,2022-11-13 03:03:22.159637
2346,22.5,53,-1,1,40,2022-11-13 03:38:07.169628
2347,22.5,53,-1,1,39,2022-11-13 03:38:12.162398
2348,22.5,54,-1,1,39,2022-11-13 03:38:20.299763
2349,22.6,54,-1,1,40,2022-11-13 03:38:25.342211
2350,22.6,53,-1,1,38,2022-11-13 03:38:30.399735
2351,22.6,53,-1,1,39,2022-11-13 03:38:35.453781
2352,22.6,52,-1,1,39,2022-11-13 03:38:40.494680
2353,22.6,52,-1,1,39,2022-11-13 03:38:45.538162
2354,22.6,55,-1,1,38,2022-11-13 03:39:36.265399
2355,22.6,55,-1,1,38,2022-11-13 03:39:46.342691
2356,22.6,55,-1,1,39,2022-11-13 03:39:56.727414
2357,22.6,55,-1,1,39,2022-11-13 03:40:06.805337
2358,22.8,55,-1,1,58,2022-11-13 03:41:11.136418
2359,22.7,54,-1,1,42,2022-11-13 03:41:21.181744
2360,22.7,55,-1,1,41,2022-11-13 03:41:31.232846
2361,22.6,56,-1,1,33,2022-11-13 03:41:41.321368
2362,22.8,55,-1,1,33,2022-11-13 03:41:51.400395
2363,22.8,54,-1,1,56,2022-11-13 03:42:01.452803
2364,22.7,55,-1,1,33,2022-11-13 03:42:11.495531
2365,22.7,54,-1,1,20,2022-11-13 03:42:21.550273
2366,22.8,54,-1,1,22,2022-11-13 03:42:31.589730
2367,22.8,55,-1,1,22,2022-11-13 03:42:41.674218
2368,22.8,54,-1,1,21,2022-11-13 03:42:51.744302
2369,22.8,53,-1,1,32,2022-11-13 03:43:02.871700
2370,22.8,55,-1,1,32,2022-11-13 03:43:12.662476
2371,23,54,-1,1,32,2022-11-13 03:43:22.688008
2372,22.8,55,-1,1,31,2022-11-13 03:43:32.737820
2373,22.8,60,-1,1,34,2022-11-13 03:43:42.787480
2374,22.8,60,-1,1,31,2022-11-13 03:43:52.833730
2375,23,60,-1,1,31,2022-11-13 03:44:02.881868
2376,22.9,58,-1,1,31,2022-11-13 03:44:12.934113
2377,22.8,57,-1,1,31,2022-11-13 03:44:23.002569
2378,22.9,57,-1,1,31,2022-11-13 03:44:33.046643
2379,22.9,55,-1,1,31,2022-11-13 03:44:43.093581
2380,22.9,54,-1,1,31,2022-11-13 03:44:53.141933
2381,22.9,54,-1,1,31,2022-11-13 03:45:03.186834
2382,22.8,53,-1,1,32,2022-11-13 03:45:13.236058
2383,22.9,53,-1,1,31,2022-11-13 03:45:23.587559
2384,22.9,53,-1,1,31,2022-11-13 03:45:33.643071
2385,22.9,53,-1,1,40,2022-11-13 03:45:43.686482
2386,22.8,52,-1,1,32,2022-11-13 03:45:53.735967
2387,22.9,52,-1,1,32,2022-11-13 03:46:03.779707
2388,22.9,53,-1,1,32,2022-11-13 03:46:13.830007
2389,22.9,53,-1,1,15,2022-11-13 03:46:23.877330
2390,22.9,52,-1,1,40,2022-11-13 03:46:33.920665
2391,23,52,-1,1,40,2022-11-13 03:46:43.968561
2392,22.9,52,-1,1,32,2022-11-13 03:46:54.020290
2393,27,43,-1,1,107,2022-11-13 08:51:55.116753
2394,27.1,43,-1,1,107,2022-11-13 08:52:05.694508
2395,27.1,43,-1,1,109,2022-11-13 08:52:16.347805
2396,27.1,43,-1,1,107,2022-11-13 08:52:26.402059
2397,27.1,43,-1,1,108,2022-11-13 08:52:37.030223
2398,27.1,43,-1,1,6,2022-11-13 08:52:47.126989
2399,27.1,43,-1,1,109,2022-11-13 08:52:57.188078
2400,27.1,43,-1,1,112,2022-11-13 08:53:07.239563
2401,27.1,43,-1,1,109,2022-11-13 08:53:17.291137
2402,27.2,43,-1,1,108,2022-11-13 08:53:27.339490
2403,27.1,42,-1,1,109,2022-11-13 08:53:37.402657
2404,27.3,42,-1,1,108,2022-11-13 08:53:47.439208
2405,27.2,42,-1,1,108,2022-11-13 08:53:57.496966
2406,27.2,42,-1,1,109,2022-11-13 08:54:07.586380
2407,27.2,42,-1,1,110,2022-11-13 08:54:17.651632
2408,27.3,42,-1,1,109,2022-11-13 08:54:28.446785
2409,27.3,42,-1,1,108,2022-11-13 08:54:39.301514
2410,27.3,42,-1,1,109,2022-11-13 08:54:49.738342
2411,27.9,35,-1,1,218,2022-11-13 09:33:41.178576
2412,nan,nan,53,1,0,2022-11-13 09:33:47.866935
2413,27.8,39,-1,1,218,2022-11-13 09:34:04.363189
2414,27.8,36,-1,1,218,2022-11-13 09:34:14.493411
2415,27.6,39,-1,1,218,2022-11-13 09:34:24.541915
2416,27.8,39,-1,1,218,2022-11-13 09:34:34.609024
2417,27.7,39,-1,1,42,2022-11-13 09:34:44.993168
2418,27.7,40,-1,1,218,2022-11-13 09:34:55.447947
2419,27.6,40,-1,1,218,2022-11-13 09:35:05.894855
2420,27.6,40,-1,1,40,2022-11-13 09:35:15.947349
2421,27.6,40,-1,1,39,2022-11-13 09:35:26.376153
2422,27.5,40,-1,1,213,2022-11-13 09:35:36.628209
2423,27.5,40,-1,1,45,2022-11-13 09:35:46.674787
2424,27.6,41,-1,1,218,2022-11-13 09:35:56.732542
2425,27.6,41,-1,1,218,2022-11-13 09:36:06.900297
2426,27.6,40,-1,1,218,2022-11-13 09:36:16.842588
2427,27.6,40,-1,1,218,2022-11-13 09:36:26.910007
2428,27.5,40,-1,1,218,2022-11-13 09:36:36.961309
2429,27.6,40,-1,1,218,2022-11-13 09:36:47.027487
2430,27.5,40,-1,1,218,2022-11-13 09:36:57.084304
2431,27.5,39,-1,1,52,2022-11-13 09:37:07.135288
2432,27.6,39,-1,1,218,2022-11-13 09:37:17.207102
2433,27.5,39,-1,1,218,2022-11-13 09:37:27.619016
2434,27.5,39,-1,1,218,2022-11-13 09:37:38.070556
2435,27.5,40,-1,1,69,2022-11-13 09:37:48.507861
2436,27.5,40,-1,1,41,2022-11-13 09:37:59.373742
2437,27.5,40,-1,1,218,2022-11-13 09:38:09.821172
2438,27.5,40,-1,1,43,2022-11-13 09:38:20.661323
2439,27.5,40,-1,1,38,2022-11-13 09:38:31.524265
2440,27.5,41,-1,1,218,2022-11-13 09:38:44.692655
2441,27.4,40,-1,1,218,2022-11-13 09:38:55.066414
2442,27.5,41,-1,1,218,2022-11-13 09:39:05.132301
2443,27.4,41,-1,1,218,2022-11-13 09:39:15.549856
2444,27.5,41,-1,1,23,2022-11-13 09:39:25.987404
2445,27.5,41,-1,1,22,2022-11-13 09:39:36.047756
2446,27.5,41,-1,1,21,2022-11-13 09:39:49.542479
2447,27.5,41,-1,1,22,2022-11-13 09:40:00.398904
2448,27.4,40,-1,1,218,2022-11-13 09:40:11.065884
2449,27.5,40,-1,1,218,2022-11-13 09:40:21.496355
2450,27.4,41,-1,1,68,2022-11-13 09:40:34.815640
2451,27.4,41,-1,1,21,2022-11-13 09:40:45.461970
2452,27.4,41,54,1,57,2022-11-13 09:40:50.790632
2453,27.4,41,50,1,218,2022-11-13 09:40:56.521321
2454,27.4,41,50,1,218,2022-11-13 09:41:01.840156
2455,27.4,41,42,1,218,2022-11-13 09:41:07.164799
2456,27.4,41,-1,1,22,2022-11-13 09:41:17.217903
2457,27.4,40,-1,1,22,2022-11-13 09:41:27.271849
2458,27.4,40,63,1,218,2022-11-13 09:41:32.320074
2459,27.4,41,48,1,59,2022-11-13 09:41:37.355598
2460,27.4,40,49,1,58,2022-11-13 09:41:42.408944
2461,27.4,41,54,1,56,2022-11-13 09:41:47.458857
2462,27.4,40,58,1,56,2022-11-13 09:41:52.511178
2463,27.4,40,49,1,218,2022-11-13 09:41:57.567846
2464,27.4,40,43,1,52,2022-11-13 09:42:02.650061
2465,27.5,40,41,1,53,2022-11-13 09:42:07.700707
2466,27.4,40,47,1,218,2022-11-13 09:42:13.103567
2467,27.4,40,-1,1,9,2022-11-13 09:42:23.540980
2468,27.4,40,-1,1,23,2022-11-13 09:42:34.015464
2469,27.4,41,59,1,57,2022-11-13 09:42:39.320747
2470,27.4,42,59,1,26,2022-11-13 09:42:44.635390
2471,27.4,42,59,1,218,2022-11-13 09:42:49.755479
2472,27.5,42,59,1,56,2022-11-13 09:42:54.886981
2473,27.5,42,59,1,218,2022-11-13 09:43:00.007091
2474,27.4,41,59,1,218,2022-11-13 09:43:05.116563
2475,27.5,41,59,1,218,2022-11-13 09:43:10.239262
2476,27.5,41,59,1,217,2022-11-13 09:43:15.297146
2477,27.4,40,59,1,217,2022-11-13 09:43:20.893049
2478,27.5,40,59,1,218,2022-11-13 09:43:26.017444
2479,27.5,40,59,1,45,2022-11-13 09:43:31.740457
2480,27.5,40,59,1,42,2022-11-13 09:43:37.127501
2481,27.5,40,59,1,55,2022-11-13 09:43:42.637489
2482,27.5,40,59,1,40,2022-11-13 09:43:47.641263
2483,27.5,40,59,1,30,2022-11-13 09:43:52.682992
2484,27.5,40,59,1,32,2022-11-13 09:43:57.725614
2485,27.4,40,59,1,34,2022-11-13 09:44:02.773644
2486,27.4,41,59,1,40,2022-11-13 09:44:07.817552
2487,27.3,40,59,1,32,2022-11-13 09:44:12.854391
2488,27.4,41,59,1,41,2022-11-13 09:44:17.903014
2489,27.4,41,59,1,40,2022-11-13 09:44:22.943695
2490,27.4,41,59,1,41,2022-11-13 09:44:28.073499
2491,27.3,41,59,1,40,2022-11-13 09:44:33.191409
2492,27.3,41,59,1,33,2022-11-13 09:44:38.223881
2493,27.3,41,59,1,33,2022-11-13 09:44:43.630854
2494,27.3,41,59,1,915,2022-11-13 09:44:49.564494
2495,28.4,95,59,1,36,2022-11-13 09:44:55.090024
2496,28.7,86,59,1,35,2022-11-13 09:45:01.039034
2497,28.9,91,59,1,1002,2022-11-13 09:45:06.154308
2498,28.9,63,59,1,30,2022-11-13 09:45:11.696268
2499,28.9,53,59,1,217,2022-11-13 09:45:17.428161
2500,28.9,48,59,1,217,2022-11-13 09:45:22.743495
2501,28.8,45,59,1,217,2022-11-13 09:45:27.799023
2502,28.8,44,59,1,217,2022-11-13 09:45:32.847302
2503,28.7,43,59,1,217,2022-11-13 09:45:37.905541
2504,28.6,43,59,1,54,2022-11-13 09:45:42.997646
2505,28.6,42,59,1,213,2022-11-13 09:45:48.035788
2506,28.5,42,59,1,217,2022-11-13 09:45:53.070288
2507,28.5,42,59,1,214,2022-11-13 09:45:58.792324
2508,28.4,42,59,1,215,2022-11-13 09:46:04.721328
2509,28.3,42,59,1,217,2022-11-13 09:46:10.460564
2510,28.2,42,59,1,217,2022-11-13 09:46:15.512485
2511,28.2,42,59,1,217,2022-11-13 09:46:20.571361
2512,28.1,42,59,1,217,2022-11-13 09:46:26.034712
2513,28,42,-1,1,21,2022-11-13 09:46:36.468315
2514,28,42,-1,1,24,2022-11-13 09:46:46.922265
2515,27.8,40,-1,1,22,2022-11-13 09:46:57.008595
2516,27.8,40,-1,1,23,2022-11-13 09:47:07.796684
2517,27.7,41,-1,1,21,2022-11-13 09:47:17.848070
2518,27.6,41,-1,1,27,2022-11-13 09:47:27.896415
2519,27.5,42,-1,1,18,2022-11-13 09:47:38.005057
2520,27.5,42,-1,1,22,2022-11-13 09:47:48.001679
2521,27.4,42,-1,1,24,2022-11-13 09:47:58.032126
2522,27.4,42,-1,1,7,2022-11-13 09:48:08.081390
2523,27.4,42,-1,1,35,2022-11-13 09:48:18.121470
2524,27.3,42,-1,1,36,2022-11-13 09:48:28.179772
2525,27.3,42,-1,1,1202,2022-11-13 09:48:38.304879
2526,27.3,43,-1,1,1202,2022-11-13 09:48:48.815353
2527,27.3,43,-1,1,1202,2022-11-13 09:48:59.223374
2528,27.3,43,-1,1,1202,2022-11-13 09:49:09.341459
2529,27.3,43,-1,1,1202,2022-11-13 09:49:19.463161
2530,27.3,43,-1,1,1202,2022-11-13 09:49:29.939588
2531,27.4,43,-1,1,1202,2022-11-13 09:49:40.590815
2532,27.3,42,-1,1,1202,2022-11-13 09:49:50.701038
2533,27.3,42,-1,1,1202,2022-11-13 09:50:01.475372
2534,27.2,43,-1,1,1202,2022-11-13 09:50:12.126177
2535,27.3,43,-1,1,1202,2022-11-13 09:50:23.177147
2536,27.3,42,-1,1,1202,2022-11-13 09:50:33.301554
2537,27.2,42,-1,1,1202,2022-11-13 09:50:43.459063
2538,27.4,85,-1,1,1202,2022-11-13 09:50:54.337746
2539,27.8,91,-1,1,1202,2022-11-13 09:51:05.379306
2540,28.6,95,-1,1,1202,2022-11-13 09:51:16.028868
2541,29.3,95,-1,1,1202,2022-11-13 09:51:26.160279
2542,29.5,87,-1,1,1202,2022-11-13 09:51:36.281729
2543,29.5,72,-1,1,1202,2022-11-13 09:51:47.144606
2544,29.4,64,-1,1,1202,2022-11-13 09:51:57.601101
2545,29.4,58,-1,1,1203,2022-11-13 09:52:11.114926
2546,29.2,56,-1,1,1202,2022-11-13 09:52:21.774338
2547,29.1,53,-1,1,1202,2022-11-13 09:52:31.881761
2548,29,52,-1,1,1202,2022-11-13 09:52:42.447872
2549,29,51,-1,1,1202,2022-11-13 09:52:52.889537
2550,28.9,49,-1,1,1202,2022-11-13 09:53:03.548850
2551,28.8,48,-1,1,60,2022-11-13 09:53:13.597619
2552,28.8,48,-1,1,1202,2022-11-13 09:53:23.752684
2553,28.7,47,-1,1,1202,2022-11-13 09:53:34.670029
2554,28.7,47,-1,1,1202,2022-11-13 09:53:44.843805
2555,28.6,46,-1,1,1202,2022-11-13 09:53:55.568277
2556,32,35,-1,1,212,2022-11-13 10:00:51.116660
2557,31.8,34,-1,1,212,2022-11-13 10:01:01.548346
2558,31.6,35,-1,1,212,2022-11-13 10:01:11.996407
2559,31.5,35,-1,1,212,2022-11-13 10:01:22.437439
2560,31.5,35,-1,1,212,2022-11-13 10:01:32.504712
2561,31.7,36,-1,1,212,2022-11-13 10:01:43.125788
2562,31.9,36,-1,1,212,2022-11-13 10:01:53.980067
2563,32.3,36,-1,1,212,2022-11-13 10:02:04.474764
2564,32.6,36,-1,1,212,2022-11-13 10:02:14.865727
2565,32.8,35,-1,1,212,2022-11-13 10:02:25.723829
2566,33,35,-1,1,212,2022-11-13 10:02:36.165733
2567,33.2,35,-1,1,212,2022-11-13 10:02:46.429811
2568,33.3,35,-1,1,212,2022-11-13 10:02:57.059688
2569,33.5,34,-1,1,212,2022-11-13 10:03:07.709663
2570,33.5,33,-1,1,212,2022-11-13 10:03:18.366764
2571,33.5,33,-1,1,212,2022-11-13 10:03:28.438069
2572,33.7,33,-1,1,212,2022-11-13 10:03:38.519861
2573,33.6,33,-1,1,211,2022-11-13 10:03:48.566818
2574,33.7,32,-1,1,212,2022-11-13 10:03:58.908851
2575,33.5,32,-1,1,211,2022-11-13 10:04:09.554845
2576,33.5,32,-1,1,42,2022-11-13 10:04:19.998098
2577,33.4,32,-1,1,212,2022-11-13 10:04:30.056206
2578,33.3,32,-1,1,212,2022-11-13 10:04:40.688319
2579,33.3,32,-1,1,211,2022-11-13 10:04:51.335985
2580,33,32,-1,1,212,2022-11-13 10:05:01.777667
2581,33,32,-1,1,212,2022-11-13 10:05:12.428193
2582,32.9,32,-1,1,212,2022-11-13 10:05:23.288579
2583,32.8,32,-1,1,6,2022-11-13 10:05:36.155928
2584,32.5,32,-1,1,212,2022-11-13 10:05:46.214776
2585,32.2,35,-1,1,181,2022-11-13 10:05:57.067870
2586,32.1,35,-1,1,212,2022-11-13 10:06:07.775044
2587,32,47,-1,1,211,2022-11-13 10:06:18.578702
2588,31.9,85,-1,1,212,2022-11-13 10:06:29.021531
2589,31.6,68,-1,1,212,2022-11-13 10:06:39.674361
2590,31.3,56,-1,1,212,2022-11-13 10:06:50.526182
2591,31.1,50,-1,1,212,2022-11-13 10:07:00.585419
2592,30.8,46,-1,1,212,2022-11-13 10:07:10.645138
2593,30.6,44,-1,1,212,2022-11-13 10:07:20.703157
2594,30.3,43,-1,1,212,2022-11-13 10:07:31.512229
2595,30.2,42,-1,1,212,2022-11-13 10:07:41.557263
2596,30,42,-1,1,211,2022-11-13 10:07:51.611142
2597,29.8,41,-1,1,211,2022-11-13 10:08:04.547465
2598,29.6,41,-1,1,212,2022-11-13 10:08:15.111770
2599,29.5,40,-1,1,212,2022-11-13 10:08:25.173431
2600,29.3,40,-1,1,181,2022-11-13 10:08:35.798580
2601,29.3,40,-1,1,212,2022-11-13 10:08:45.846593
2602,29.1,40,-1,1,212,2022-11-13 10:08:56.272230
2603,29,41,-1,1,212,2022-11-13 10:09:06.522055
2604,28.9,40,-1,1,212,2022-11-13 10:09:16.549920
2605,28.8,40,-1,1,212,2022-11-13 10:09:26.457475
2606,28.8,40,-1,1,212,2022-11-13 10:09:36.549299
2607,28.7,40,-1,1,212,2022-11-13 10:09:46.610749
2608,28.6,40,-1,1,211,2022-11-13 10:09:56.672570
2609,28.5,40,-1,1,212,2022-11-13 10:10:06.730394
2610,28.5,40,-1,1,211,2022-11-13 10:10:16.794173
2611,28.3,40,-1,1,211,2022-11-13 10:10:26.856744
2612,28.3,41,-1,1,212,2022-11-13 10:10:37.240118
2613,28.3,41,-1,1,212,2022-11-13 10:10:47.302674
2614,28.2,41,-1,1,212,2022-11-13 10:10:57.729292
2615,28.2,41,-1,1,212,2022-11-13 10:11:10.966384
2616,28.1,41,-1,1,212,2022-11-13 10:11:21.475340
2617,28,41,-1,1,212,2022-11-13 10:11:31.534437
2618,27.9,40,-1,1,212,2022-11-13 10:11:41.604185
2619,27.9,40,-1,1,211,2022-11-13 10:11:51.670521
2620,27.9,40,-1,1,212,2022-11-13 10:12:01.723252
2621,27.9,41,-1,1,212,2022-11-13 10:12:12.065745
2622,27.8,41,-1,1,212,2022-11-13 10:12:22.159533
2623,27.8,41,-1,1,212,2022-11-13 10:12:32.225549
2624,27.8,41,-1,1,212,2022-11-13 10:12:42.988972
2625,27.6,41,-1,1,212,2022-11-13 10:12:53.433023
2626,27.6,41,-1,1,212,2022-11-13 10:13:04.279203
2627,27.8,81,-1,1,3,2022-11-13 10:13:14.768783
2628,28.8,95,-1,1,211,2022-11-13 10:13:24.853285
2629,28.7,95,-1,1,212,2022-11-13 10:13:35.216748
2630,28.6,80,-1,1,180,2022-11-13 10:13:45.702022
2631,23.7,55,-1,1,51,2022-11-13 12:56:51.585003
2632,23.4,55,-1,1,193,2022-11-13 12:57:01.678004
2633,23.5,56,-1,1,193,2022-11-13 12:57:14.508600
2634,23.5,56,-1,1,146,2022-11-13 12:57:24.928219
2635,23.4,57,-1,1,7,2022-11-13 12:57:34.880632
2636,23.4,57,45,1,6,2022-11-13 12:57:39.957335
2637,23.3,60,39,1,6,2022-11-13 12:57:44.991149
2638,23.4,61,36,1,194,2022-11-13 12:58:06.739075
2639,23.3,61,-1,1,9,2022-11-13 12:58:16.780223
2640,23.4,62,36,1,18,2022-11-13 12:58:32.846782
2641,23.3,59,-1,1,8,2022-11-13 12:58:42.887407
2642,23.3,59,31,1,198,2022-11-13 12:58:47.927132
2643,23.3,62,23,1,1204,2022-11-13 12:58:58.072905
2644,23.3,59,17,1,195,2022-11-13 12:59:08.555960
2645,23.3,59,19,1,194,2022-11-13 12:59:19.035370
2646,23.2,59,24,1,194,2022-11-13 12:59:29.871877
2647,23.3,59,-1,1,56,2022-11-13 12:59:40.304987
2648,23.4,58,-1,1,52,2022-11-13 12:59:50.754820
2649,23.3,59,-1,1,199,2022-11-13 13:00:01.395673
2650,23.2,59,-1,1,147,2022-11-13 13:00:11.456634
2651,23.2,60,-1,1,252,2022-11-13 13:00:21.669199
2652,23.3,63,-1,1,202,2022-11-13 13:00:31.714645
2653,23.2,63,-1,1,546,2022-11-13 13:00:41.802215
2654,23.3,63,-1,1,26,2022-11-13 13:00:51.841234
2655,23.3,63,-1,1,22,2022-11-13 13:01:01.893564
2656,nan,nan,50,1,0,2022-11-13 13:06:40.765679
2657,nan,nan,50,1,0,2022-11-13 13:06:47.317848
2658,nan,nan,50,1,0,2022-11-13 13:06:53.464236
2659,nan,nan,50,1,0,2022-11-13 13:07:00.427866
2660,nan,nan,50,1,0,2022-11-13 13:07:06.563511
2661,nan,nan,50,1,0,2022-11-13 13:07:12.680949
2662,nan,nan,50,1,0,2022-11-13 13:07:19.256711
2663,nan,nan,50,1,0,2022-11-13 13:07:26.224378
2664,nan,nan,50,1,0,2022-11-13 13:07:32.357659
2665,23.2,61,-1,1,0,2022-11-13 13:07:43.848947
2666,nan,nan,50,1,0,2022-11-13 13:07:50.420067
2667,nan,nan,50,1,0,2022-11-13 13:07:56.528210
2668,nan,nan,50,1,0,2022-11-13 13:08:15.829051
2669,nan,nan,50,1,0,2022-11-13 13:08:22.541932
2670,nan,nan,50,1,0,2022-11-13 13:08:28.624943
2671,nan,nan,50,1,0,2022-11-13 13:08:35.456241
2672,nan,nan,50,1,0,2022-11-13 13:08:42.230657
2673,nan,nan,50,1,0,2022-11-13 13:08:48.773772
2674,nan,nan,50,1,0,2022-11-13 13:08:55.413189
2675,nan,nan,50,1,0,2022-11-13 13:09:01.536115
2676,nan,nan,52,1,0,2022-11-13 13:12:23.391892
2677,nan,nan,52,1,0,2022-11-13 13:12:29.539191
